entry_date,status,skip_reason,next_trading_day,signal_timestamp,signal_close,spot_sma_25,signal_relation,direction,entry_price_points,exit_timestamp,exit_open_points,points_pnl,rupees_pnl,remarks
2024-01-10,TRADED,,2024-01-11,2024-01-10T15:15:00+05:30,21625.4,21536.46,ABOVE_SMA,LONG,21625.4,2024-01-11T09:15:00+05:30,21688.0,62.60,4069.00,
2024-01-11,TRADED,,2024-01-12,2024-01-11T15:15:00+05:30,21669.4,21662.62,ABOVE_SMA,LONG,21669.4,2024-01-12T09:15:00+05:30,21773.6,104.20,6773.00,
2024-01-12,TRADED,,2024-01-15,2024-01-12T15:15:00+05:30,21908.2,21841.13,ABOVE_SMA,LONG,21908.2,2024-01-15T09:15:00+05:30,22053.2,145.00,9425.00,
2024-01-15,TRADED,,2024-01-16,2024-01-15T15:15:00+05:30,22109.8,22055.14,ABOVE_SMA,LONG,22109.8,2024-01-16T09:15:00+05:30,22080.5,-29.30,-1904.50,
2024-01-16,TRADED,,2024-01-17,2024-01-16T15:15:00+05:30,22031.6,22066.83,BELOW_SMA,SHORT,22031.6,2024-01-17T09:15:00+05:30,21647.2,384.40,24986.00,
2024-01-17,TRADED,,2024-01-18,2024-01-17T15:15:00+05:30,21577.2,21681.48,BELOW_SMA,SHORT,21577.2,2024-01-18T09:15:00+05:30,21414.2,163.00,10595.00,
2024-01-18,TRADED,,2024-01-19,2024-01-18T15:15:00+05:30,21477.2,21450.08,ABOVE_SMA,LONG,21477.2,2024-01-19T09:15:00+05:30,21615.2,138.00,8970.00,
2024-01-19,TRADED,,2024-01-20,2024-01-19T15:15:00+05:30,21638.2,21616.96,ABOVE_SMA,LONG,21638.2,2024-01-20T09:15:00+05:30,21706.2,68.00,4420.00,
2024-01-20,TRADED,,2024-01-23,2024-01-20T15:15:00+05:30,21586.9,21636.84,BELOW_SMA,SHORT,21586.9,2024-01-23T09:15:00+05:30,21716.7,-129.80,-8437.00,
2024-01-23,TRADED,,2024-01-24,2024-01-23T15:15:00+05:30,21243.1,21435.50,BELOW_SMA,SHORT,21243.1,2024-01-24T09:15:00+05:30,21185.2,57.90,3763.50,
2024-01-24,TRADED,,2024-01-25,2024-01-24T15:15:00+05:30,21460.7,21332.58,ABOVE_SMA,LONG,21460.7,2024-01-25T09:15:00+05:30,21454.6,-6.10,-396.50,
2024-01-25,TRADED,,2024-01-29,2024-01-25T15:15:00+05:30,21370.8,21308.57,ABOVE_SMA,LONG,21370.8,2024-01-29T09:15:00+05:30,21433.1,62.30,4049.50,
2024-01-29,TRADED,,2024-01-30,2024-01-29T15:15:00+05:30,21744.8,21659.19,ABOVE_SMA,LONG,21744.8,2024-01-30T09:15:00+05:30,21775.8,31.00,2015.00,
2024-01-30,TRADED,,2024-01-31,2024-01-30T15:15:00+05:30,21530.6,21677.02,BELOW_SMA,SHORT,21530.6,2024-01-31T09:15:00+05:30,21487.2,43.40,2821.00,
2024-01-31,TRADED,,2024-02-01,2024-01-31T15:15:00+05:30,21708.3,21661.26,ABOVE_SMA,LONG,21708.3,2024-02-01T09:15:00+05:30,21780.7,72.40,4706.00,
2024-02-01,TRADED,,2024-02-02,2024-02-01T15:15:00+05:30,21690.3,21735.62,BELOW_SMA,SHORT,21690.3,2024-02-02T09:15:00+05:30,21812.8,-122.50,-7962.50,
2024-02-02,TRADED,,2024-02-05,2024-02-02T15:15:00+05:30,21855.4,21928.52,BELOW_SMA,SHORT,21855.4,2024-02-05T09:15:00+05:30,21921.1,-65.70,-4270.50,
2024-02-05,TRADED,,2024-02-06,2024-02-05T15:15:00+05:30,21761.3,21892.03,BELOW_SMA,SHORT,21761.3,2024-02-06T09:15:00+05:30,21825.2,-63.90,-4153.50,
2024-02-06,TRADED,,2024-02-07,2024-02-06T15:15:00+05:30,21938.8,21881.10,ABOVE_SMA,LONG,21938.8,2024-02-07T09:15:00+05:30,22045.1,106.30,6909.50,
2024-02-07,TRADED,,2024-02-08,2024-02-07T15:15:00+05:30,21949.8,21939.65,ABOVE_SMA,LONG,21949.8,2024-02-08T09:15:00+05:30,22009.7,59.90,3893.50,
2024-02-08,TRADED,,2024-02-09,2024-02-08T15:15:00+05:30,21759.7,21810.25,BELOW_SMA,SHORT,21759.7,2024-02-09T09:15:00+05:30,21727.0,32.70,2125.50,
2024-02-09,TRADED,,2024-02-12,2024-02-09T15:15:00+05:30,21786.0,21736.27,ABOVE_SMA,LONG,21786.0,2024-02-12T09:15:00+05:30,21800.8,14.80,962.00,
2024-02-12,TRADED,,2024-02-13,2024-02-12T15:15:00+05:30,21612.6,21667.19,BELOW_SMA,SHORT,21612.6,2024-02-13T09:15:00+05:30,21664.3,-51.70,-3360.50,
2024-02-13,TRADED,,2024-02-14,2024-02-13T15:15:00+05:30,21728.0,21702.45,ABOVE_SMA,LONG,21728.0,2024-02-14T09:15:00+05:30,21578.2,-149.80,-9737.00,
2024-02-14,TRADED,,2024-02-15,2024-02-14T15:15:00+05:30,21848.7,21668.82,ABOVE_SMA,LONG,21848.7,2024-02-15T09:15:00+05:30,21906.6,57.90,3763.50,
2024-02-15,TRADED,,2024-02-16,2024-02-15T15:15:00+05:30,21927.1,21877.26,ABOVE_SMA,LONG,21927.1,2024-02-16T09:15:00+05:30,22020.3,93.20,6058.00,
2024-02-16,TRADED,,2024-02-19,2024-02-16T15:15:00+05:30,22035.7,22037.52,BELOW_SMA,SHORT,22035.7,2024-02-19T09:15:00+05:30,22103.45,-67.75,-4403.75,
2024-02-19,TRADED,,2024-02-20,2024-02-19T15:15:00+05:30,22116.95,22126.00,BELOW_SMA,SHORT,22116.95,2024-02-20T09:15:00+05:30,22099.2,17.75,1153.75,
2024-02-20,TRADED,,2024-02-21,2024-02-20T15:15:00+05:30,22208.15,22134.76,ABOVE_SMA,LONG,22208.15,2024-02-21T09:15:00+05:30,22248.85,40.70,2645.50,
2024-02-21,TRADED,,2024-02-22,2024-02-21T15:15:00+05:30,22028.75,22171.32,BELOW_SMA,SHORT,22028.75,2024-02-22T09:15:00+05:30,22081.55,-52.80,-3432.00,
2024-02-22,TRADED,,2024-02-23,2024-02-22T15:15:00+05:30,22216.9,22007.38,ABOVE_SMA,LONG,22216.9,2024-02-23T09:15:00+05:30,22290.0,73.10,4751.50,
2024-02-23,TRADED,,2024-02-26,2024-02-23T15:15:00+05:30,22194.25,22239.44,BELOW_SMA,SHORT,22194.25,2024-02-26T09:15:00+05:30,22169.2,25.05,1628.25,
2024-02-26,TRADED,,2024-02-27,2024-02-26T15:15:00+05:30,22117.15,22131.57,BELOW_SMA,SHORT,22117.15,2024-02-27T09:15:00+05:30,22099.75,17.40,1131.00,
2024-02-27,TRADED,,2024-02-28,2024-02-27T15:15:00+05:30,22194.2,22156.34,ABOVE_SMA,LONG,22194.2,2024-02-28T09:15:00+05:30,22221.3,27.10,1761.50,
2024-02-28,TRADED,,2024-02-29,2024-02-28T15:15:00+05:30,21926.25,22058.98,BELOW_SMA,SHORT,21926.25,2024-02-29T09:15:00+05:30,21938.7,-12.45,-809.25,
2024-02-29,TRADED,,2024-03-01,2024-02-29T15:15:00+05:30,22042.05,21952.48,ABOVE_SMA,LONG,22042.05,2024-03-01T09:15:00+05:30,22061.6,19.55,1270.75,
2024-03-01,TRADED,,2024-03-02,2024-03-01T15:15:00+05:30,22326.05,22265.15,ABOVE_SMA,LONG,22326.05,2024-03-02T09:15:00+05:30,22406.95,80.90,5258.50,
2024-03-02,SKIPPED,missing_signal_timestamp,,2024-03-02T15:15:00+05:30,,,,,,,,0.00,0.00,Missing NIFTY signal timestamp 2024-03-02T15:15:00+05:30
2024-03-04,TRADED,,2024-03-05,2024-03-04T15:15:00+05:30,22397.65,22403.02,BELOW_SMA,SHORT,22397.65,2024-03-05T09:15:00+05:30,22371.25,26.40,1716.00,
2024-03-05,TRADED,,2024-03-06,2024-03-05T15:15:00+05:30,22358.5,22347.28,ABOVE_SMA,LONG,22358.5,2024-03-06T09:15:00+05:30,22327.5,-31.00,-2015.00,
2024-03-06,TRADED,,2024-03-07,2024-03-06T15:15:00+05:30,22480.05,22331.47,ABOVE_SMA,LONG,22480.05,2024-03-07T09:15:00+05:30,22505.3,25.25,1641.25,
2024-03-07,TRADED,,2024-03-11,2024-03-07T15:15:00+05:30,22483.5,22490.05,BELOW_SMA,SHORT,22483.5,2024-03-11T09:15:00+05:30,22517.5,-34.00,-2210.00,
2024-03-11,TRADED,,2024-03-12,2024-03-11T15:15:00+05:30,22319.85,22408.78,BELOW_SMA,SHORT,22319.85,2024-03-12T09:15:00+05:30,22334.45,-14.60,-949.00,
2024-03-12,TRADED,,2024-03-13,2024-03-12T15:15:00+05:30,22332.7,22365.26,BELOW_SMA,SHORT,22332.7,2024-03-13T09:15:00+05:30,22432.2,-99.50,-6467.50,
2024-03-13,TRADED,,2024-03-14,2024-03-13T15:15:00+05:30,21981.05,22135.98,BELOW_SMA,SHORT,21981.05,2024-03-14T09:15:00+05:30,21982.55,-1.50,-97.50,
2024-03-14,TRADED,,2024-03-15,2024-03-14T15:15:00+05:30,22153.05,22107.76,ABOVE_SMA,LONG,22153.05,2024-03-15T09:15:00+05:30,22064.85,-88.20,-5733.00,
2024-03-15,TRADED,,2024-03-18,2024-03-15T15:15:00+05:30,21996.35,21991.84,ABOVE_SMA,LONG,21996.35,2024-03-18T09:15:00+05:30,21990.1,-6.25,-406.25,
2024-03-18,TRADED,,2024-03-19,2024-03-18T15:15:00+05:30,22051.5,22035.69,ABOVE_SMA,LONG,22051.5,2024-03-19T09:15:00+05:30,21946.45,-105.05,-6828.25,
2024-03-19,TRADED,,2024-03-20,2024-03-19T15:15:00+05:30,21810.35,21856.22,BELOW_SMA,SHORT,21810.35,2024-03-20T09:15:00+05:30,21843.9,-33.55,-2180.75,
2024-03-20,TRADED,,2024-03-21,2024-03-20T15:15:00+05:30,21855.1,21838.17,ABOVE_SMA,LONG,21855.1,2024-03-21T09:15:00+05:30,21989.9,134.80,8762.00,
2024-03-21,TRADED,,2024-03-22,2024-03-21T15:15:00+05:30,22014.6,22017.81,BELOW_SMA,SHORT,22014.6,2024-03-22T09:15:00+05:30,21932.2,82.40,5356.00,
2024-03-22,TRADED,,2024-03-26,2024-03-22T15:15:00+05:30,22080.8,22069.87,ABOVE_SMA,LONG,22080.8,2024-03-26T09:15:00+05:30,21947.9,-132.90,-8638.50,
2024-03-26,TRADED,,2024-03-27,2024-03-26T15:15:00+05:30,22019.8,22039.16,BELOW_SMA,SHORT,22019.8,2024-03-27T09:15:00+05:30,22053.95,-34.15,-2219.75,
2024-03-27,TRADED,,2024-03-28,2024-03-27T15:15:00+05:30,22147.2,22155.78,BELOW_SMA,SHORT,22147.2,2024-03-28T09:15:00+05:30,22163.6,-16.40,-1066.00,
2024-03-28,TRADED,,2024-04-01,2024-03-28T15:15:00+05:30,22343.1,22366.50,BELOW_SMA,SHORT,22343.1,2024-04-01T09:15:00+05:30,22455.0,-111.90,-7273.50,
2024-04-01,TRADED,,2024-04-02,2024-04-01T15:15:00+05:30,22469.05,22472.68,BELOW_SMA,SHORT,22469.05,2024-04-02T09:15:00+05:30,22458.8,10.25,666.25,
2024-04-02,TRADED,,2024-04-03,2024-04-02T15:15:00+05:30,22464.3,22427.27,ABOVE_SMA,LONG,22464.3,2024-04-03T09:15:00+05:30,22385.7,-78.60,-5109.00,
2024-04-03,TRADED,,2024-04-04,2024-04-03T15:15:00+05:30,22445.55,22455.85,BELOW_SMA,SHORT,22445.55,2024-04-04T09:15:00+05:30,22592.1,-146.55,-9525.75,
2024-04-04,TRADED,,2024-04-05,2024-04-04T15:15:00+05:30,22541.2,22462.82,ABOVE_SMA,LONG,22541.2,2024-04-05T09:15:00+05:30,22486.4,-54.80,-3562.00,
2024-04-05,TRADED,,2024-04-08,2024-04-05T15:15:00+05:30,22523.4,22496.47,ABOVE_SMA,LONG,22523.4,2024-04-08T09:15:00+05:30,22578.35,54.95,3571.75,
2024-04-08,TRADED,,2024-04-09,2024-04-08T15:15:00+05:30,22661.0,22646.04,ABOVE_SMA,LONG,22661.0,2024-04-09T09:15:00+05:30,22765.1,104.10,6766.50,
2024-04-09,TRADED,,2024-04-10,2024-04-09T15:15:00+05:30,22642.05,22698.55,BELOW_SMA,SHORT,22642.05,2024-04-10T09:15:00+05:30,22720.25,-78.20,-5083.00,
2024-04-10,TRADED,,2024-04-12,2024-04-10T15:15:00+05:30,22735.05,22715.27,ABOVE_SMA,LONG,22735.05,2024-04-12T09:15:00+05:30,22677.4,-57.65,-3747.25,
2024-04-12,TRADED,,2024-04-15,2024-04-12T15:15:00+05:30,22519.4,22612.35,BELOW_SMA,SHORT,22519.4,2024-04-15T09:15:00+05:30,22339.05,180.35,11722.75,
2024-04-15,TRADED,,2024-04-16,2024-04-15T15:15:00+05:30,22277.45,22346.68,BELOW_SMA,SHORT,22277.45,2024-04-16T09:15:00+05:30,22125.3,152.15,9889.75,
2024-04-16,TRADED,,2024-04-18,2024-04-16T15:15:00+05:30,22177.45,22159.68,ABOVE_SMA,LONG,22177.45,2024-04-18T09:15:00+05:30,22212.35,34.90,2268.50,
2024-04-18,TRADED,,2024-04-19,2024-04-18T15:15:00+05:30,22045.75,22191.98,BELOW_SMA,SHORT,22045.75,2024-04-19T09:15:00+05:30,21861.5,184.25,11976.25,
2024-04-19,TRADED,,2024-04-22,2024-04-19T15:15:00+05:30,22149.7,21989.30,ABOVE_SMA,LONG,22149.7,2024-04-22T09:15:00+05:30,22336.9,187.20,12168.00,
2024-04-22,TRADED,,2024-04-23,2024-04-22T15:15:00+05:30,22370.5,22281.84,ABOVE_SMA,LONG,22370.5,2024-04-23T09:15:00+05:30,22447.05,76.55,4975.75,
2024-04-23,TRADED,,2024-04-24,2024-04-23T15:15:00+05:30,22361.0,22394.61,BELOW_SMA,SHORT,22361.0,2024-04-24T09:15:00+05:30,22421.55,-60.55,-3935.75,
2024-04-24,TRADED,,2024-04-25,2024-04-24T15:15:00+05:30,22412.2,22441.70,BELOW_SMA,SHORT,22412.2,2024-04-25T09:15:00+05:30,22316.9,95.30,6194.50,
2024-04-25,TRADED,,2024-04-26,2024-04-25T15:15:00+05:30,22559.25,22459.62,ABOVE_SMA,LONG,22559.25,2024-04-26T09:15:00+05:30,22620.4,61.15,3974.75,
2024-04-26,TRADED,,2024-04-29,2024-04-26T15:15:00+05:30,22450.2,22502.27,BELOW_SMA,SHORT,22450.2,2024-04-29T09:15:00+05:30,22475.55,-25.35,-1647.75,
2024-04-29,TRADED,,2024-04-30,2024-04-29T15:15:00+05:30,22633.15,22564.92,ABOVE_SMA,LONG,22633.15,2024-04-30T09:15:00+05:30,22679.65,46.50,3022.50,
2024-04-30,TRADED,,2024-05-02,2024-04-30T15:15:00+05:30,22587.75,22723.65,BELOW_SMA,SHORT,22587.75,2024-05-02T09:15:00+05:30,22567.85,19.90,1293.50,
2024-05-02,TRADED,,2024-05-03,2024-05-02T15:15:00+05:30,22656.75,22673.65,BELOW_SMA,SHORT,22656.75,2024-05-03T09:15:00+05:30,22766.35,-109.60,-7124.00,
2024-05-03,TRADED,,2024-05-06,2024-05-03T15:15:00+05:30,22456.7,22528.39,BELOW_SMA,SHORT,22456.7,2024-05-06T09:15:00+05:30,22561.6,-104.90,-6818.50,
2024-05-06,TRADED,,2024-05-07,2024-05-06T15:15:00+05:30,22458.0,22476.75,BELOW_SMA,SHORT,22458.0,2024-05-07T09:15:00+05:30,22489.75,-31.75,-2063.75,
2024-05-07,TRADED,,2024-05-08,2024-05-07T15:15:00+05:30,22304.5,22318.30,BELOW_SMA,SHORT,22304.5,2024-05-08T09:15:00+05:30,22231.2,73.30,4764.50,
2024-05-08,TRADED,,2024-05-09,2024-05-08T15:15:00+05:30,22306.75,22283.45,ABOVE_SMA,LONG,22306.75,2024-05-09T09:15:00+05:30,22224.8,-81.95,-5326.75,
2024-05-09,TRADED,,2024-05-10,2024-05-09T15:15:00+05:30,21968.15,22103.99,BELOW_SMA,SHORT,21968.15,2024-05-10T09:15:00+05:30,21990.95,-22.80,-1482.00,
2024-05-10,TRADED,,2024-05-13,2024-05-10T15:15:00+05:30,22054.0,22046.29,ABOVE_SMA,LONG,22054.0,2024-05-13T09:15:00+05:30,22027.95,-26.05,-1693.25,
2024-05-13,TRADED,,2024-05-14,2024-05-13T15:15:00+05:30,22119.4,21988.55,ABOVE_SMA,LONG,22119.4,2024-05-14T09:15:00+05:30,22112.9,-6.50,-422.50,
2024-05-14,TRADED,,2024-05-15,2024-05-14T15:15:00+05:30,22223.8,22192.64,ABOVE_SMA,LONG,22223.8,2024-05-15T09:15:00+05:30,22255.6,31.80,2067.00,
2024-05-15,TRADED,,2024-05-16,2024-05-15T15:15:00+05:30,22210.4,22206.14,ABOVE_SMA,LONG,22210.4,2024-05-16T09:15:00+05:30,22319.2,108.80,7072.00,
2024-05-16,TRADED,,2024-05-17,2024-05-16T15:15:00+05:30,22392.35,22200.02,ABOVE_SMA,LONG,22392.35,2024-05-17T09:15:00+05:30,22415.25,22.90,1488.50,
2024-05-17,TRADED,,2024-05-18,2024-05-17T15:15:00+05:30,22465.55,22455.47,ABOVE_SMA,LONG,22465.55,2024-05-18T09:15:00+05:30,22512.85,47.30,3074.50,
2024-05-18,SKIPPED,missing_signal_timestamp,,2024-05-18T15:15:00+05:30,,,,,,,,0.00,0.00,Missing NIFTY signal timestamp 2024-05-18T15:15:00+05:30
2024-05-21,TRADED,,2024-05-22,2024-05-21T15:15:00+05:30,22507.55,22518.18,BELOW_SMA,SHORT,22507.55,2024-05-22T09:15:00+05:30,22576.6,-69.05,-4488.25,
2024-05-22,TRADED,,2024-05-23,2024-05-22T15:15:00+05:30,22620.5,22562.88,ABOVE_SMA,LONG,22620.5,2024-05-23T09:15:00+05:30,22614.1,-6.40,-416.00,
2024-05-23,TRADED,,2024-05-24,2024-05-23T15:15:00+05:30,22951.0,22791.50,ABOVE_SMA,LONG,22951.0,2024-05-24T09:15:00+05:30,22930.75,-20.25,-1316.25,
2024-05-24,TRADED,,2024-05-27,2024-05-24T15:15:00+05:30,22952.0,22974.78,BELOW_SMA,SHORT,22952.0,2024-05-27T09:15:00+05:30,23038.95,-86.95,-5651.75,
2024-05-27,TRADED,,2024-05-28,2024-05-27T15:15:00+05:30,22931.05,23020.54,BELOW_SMA,SHORT,22931.05,2024-05-28T09:15:00+05:30,22977.15,-46.10,-2996.50,
2024-05-28,TRADED,,2024-05-29,2024-05-28T15:15:00+05:30,22868.65,22941.09,BELOW_SMA,SHORT,22868.65,2024-05-29T09:15:00+05:30,22762.75,105.90,6883.50,
2024-05-29,TRADED,,2024-05-30,2024-05-29T15:15:00+05:30,22705.8,22749.15,BELOW_SMA,SHORT,22705.8,2024-05-30T09:15:00+05:30,22617.45,88.35,5742.75,
2024-05-30,TRADED,,2024-05-31,2024-05-30T15:15:00+05:30,22557.1,22551.63,ABOVE_SMA,LONG,22557.1,2024-05-31T09:15:00+05:30,22568.1,11.00,715.00,
2024-05-31,TRADED,,2024-06-03,2024-05-31T15:15:00+05:30,22550.45,22546.66,ABOVE_SMA,LONG,22550.45,2024-06-03T09:15:00+05:30,23337.9,787.45,51184.25,
2024-06-03,TRADED,,2024-06-04,2024-06-03T15:15:00+05:30,23305.95,23208.96,ABOVE_SMA,LONG,23305.95,2024-06-04T09:15:00+05:30,23179.5,-126.45,-8219.25,
2024-06-04,TRADED,,2024-06-05,2024-06-04T15:15:00+05:30,21996.45,22128.02,BELOW_SMA,SHORT,21996.45,2024-06-05T09:15:00+05:30,22128.35,-131.90,-8573.50,
2024-06-05,TRADED,,2024-06-06,2024-06-05T15:15:00+05:30,22573.0,22316.09,ABOVE_SMA,LONG,22573.0,2024-06-06T09:15:00+05:30,22798.6,225.60,14664.00,
2024-06-06,TRADED,,2024-06-07,2024-06-06T15:15:00+05:30,22849.05,22786.24,ABOVE_SMA,LONG,22849.05,2024-06-07T09:15:00+05:30,22821.85,-27.20,-1768.00,
2024-06-07,TRADED,,2024-06-10,2024-06-07T15:15:00+05:30,23270.05,23143.53,ABOVE_SMA,LONG,23270.05,2024-06-10T09:15:00+05:30,23319.15,49.10,3191.50,
2024-06-10,TRADED,,2024-06-11,2024-06-10T15:15:00+05:30,23234.45,23323.89,BELOW_SMA,SHORT,23234.45,2024-06-11T09:15:00+05:30,23283.75,-49.30,-3204.50,
2024-06-11,TRADED,,2024-06-12,2024-06-11T15:15:00+05:30,23261.8,23319.33,BELOW_SMA,SHORT,23261.8,2024-06-12T09:15:00+05:30,23344.45,-82.65,-5372.25,
2024-06-12,TRADED,,2024-06-13,2024-06-12T15:15:00+05:30,23308.4,23389.96,BELOW_SMA,SHORT,23308.4,2024-06-13T09:15:00+05:30,23480.95,-172.55,-11215.75,
2024-06-13,TRADED,,2024-06-14,2024-06-13T15:15:00+05:30,23399.35,23394.90,ABOVE_SMA,LONG,23399.35,2024-06-14T09:15:00+05:30,23464.95,65.60,4264.00,
2024-06-14,TRADED,,2024-06-18,2024-06-14T15:15:00+05:30,23454.15,23437.15,ABOVE_SMA,LONG,23454.15,2024-06-18T09:15:00+05:30,23570.8,116.65,7582.25,
2024-06-18,TRADED,,2024-06-19,2024-06-18T15:15:00+05:30,23562.3,23539.28,ABOVE_SMA,LONG,23562.3,2024-06-19T09:15:00+05:30,23629.85,67.55,4390.75,
2024-06-19,TRADED,,2024-06-20,2024-06-19T15:15:00+05:30,23521.4,23538.85,BELOW_SMA,SHORT,23521.4,2024-06-20T09:15:00+05:30,23586.15,-64.75,-4208.75,
2024-06-20,TRADED,,2024-06-21,2024-06-20T15:15:00+05:30,23579.15,23547.95,ABOVE_SMA,LONG,23579.15,2024-06-21T09:15:00+05:30,23661.15,82.00,5330.00,
2024-06-21,TRADED,,2024-06-24,2024-06-21T15:15:00+05:30,23453.15,23521.65,BELOW_SMA,SHORT,23453.15,2024-06-24T09:15:00+05:30,23382.3,70.85,4605.25,
2024-06-24,TRADED,,2024-06-25,2024-06-24T15:15:00+05:30,23548.65,23502.76,ABOVE_SMA,LONG,23548.65,2024-06-25T09:15:00+05:30,23577.1,28.45,1849.25,
2024-06-25,TRADED,,2024-06-26,2024-06-25T15:15:00+05:30,23721.9,23635.79,ABOVE_SMA,LONG,23721.9,2024-06-26T09:15:00+05:30,23723.1,1.20,78.00,
2024-06-26,TRADED,,2024-06-27,2024-06-26T15:15:00+05:30,23840.25,23805.45,ABOVE_SMA,LONG,23840.25,2024-06-27T09:15:00+05:30,23881.55,41.30,2684.50,
2024-06-27,TRADED,,2024-06-28,2024-06-27T15:15:00+05:30,24036.1,23950.02,ABOVE_SMA,LONG,24036.1,2024-06-28T09:15:00+05:30,24085.9,49.80,3237.00,
2024-06-28,TRADED,,2024-07-01,2024-06-28T15:15:00+05:30,24009.8,24094.82,BELOW_SMA,SHORT,24009.8,2024-07-01T09:15:00+05:30,23992.95,16.85,1095.25,
2024-07-01,TRADED,,2024-07-02,2024-07-01T15:15:00+05:30,24123.15,24109.47,ABOVE_SMA,LONG,24123.15,2024-07-02T09:15:00+05:30,24228.75,105.60,6864.00,
2024-07-02,TRADED,,2024-07-03,2024-07-02T15:15:00+05:30,24117.8,24130.77,BELOW_SMA,SHORT,24117.8,2024-07-03T09:15:00+05:30,24291.75,-173.95,-11306.75,
2024-07-03,TRADED,,2024-07-04,2024-07-03T15:15:00+05:30,24290.8,24269.58,ABOVE_SMA,LONG,24290.8,2024-07-04T09:15:00+05:30,24369.95,79.15,5144.75,
2024-07-04,TRADED,,2024-07-05,2024-07-04T15:15:00+05:30,24304.65,24340.99,BELOW_SMA,SHORT,24304.65,2024-07-05T09:15:00+05:30,24213.35,91.30,5934.50,
2024-07-05,TRADED,,2024-07-08,2024-07-05T15:15:00+05:30,24316.75,24252.14,ABOVE_SMA,LONG,24316.75,2024-07-08T09:15:00+05:30,24329.45,12.70,825.50,
2024-07-08,TRADED,,2024-07-09,2024-07-08T15:15:00+05:30,24331.05,24292.71,ABOVE_SMA,LONG,24331.05,2024-07-09T09:15:00+05:30,24351.0,19.95,1296.75,
2024-07-09,TRADED,,2024-07-10,2024-07-09T15:15:00+05:30,24417.25,24397.47,ABOVE_SMA,LONG,24417.25,2024-07-10T09:15:00+05:30,24459.85,42.60,2769.00,
2024-07-10,TRADED,,2024-07-11,2024-07-10T15:15:00+05:30,24312.4,24280.03,ABOVE_SMA,LONG,24312.4,2024-07-11T09:15:00+05:30,24396.55,84.15,5469.75,
2024-07-11,TRADED,,2024-07-12,2024-07-11T15:15:00+05:30,24338.5,24293.68,ABOVE_SMA,LONG,24338.5,2024-07-12T09:15:00+05:30,24387.95,49.45,3214.25,
2024-07-12,TRADED,,2024-07-15,2024-07-12T15:15:00+05:30,24512.4,24492.45,ABOVE_SMA,LONG,24512.4,2024-07-15T09:15:00+05:30,24587.6,75.20,4888.00,
2024-07-15,TRADED,,2024-07-16,2024-07-15T15:15:00+05:30,24588.35,24586.21,ABOVE_SMA,LONG,24588.35,2024-07-16T09:15:00+05:30,24615.9,27.55,1790.75,
2024-07-16,TRADED,,2024-07-18,2024-07-16T15:15:00+05:30,24601.1,24633.97,BELOW_SMA,SHORT,24601.1,2024-07-18T09:15:00+05:30,24543.8,57.30,3724.50,
2024-07-18,TRADED,,2024-07-19,2024-07-18T15:15:00+05:30,24779.35,24667.76,ABOVE_SMA,LONG,24779.35,2024-07-19T09:15:00+05:30,24853.8,74.45,4839.25,
2024-07-19,TRADED,,2024-07-22,2024-07-19T15:15:00+05:30,24525.85,24637.17,BELOW_SMA,SHORT,24525.85,2024-07-22T09:15:00+05:30,24445.75,80.10,5206.50,
2024-07-22,TRADED,,2024-07-23,2024-07-22T15:15:00+05:30,24515.9,24520.40,BELOW_SMA,SHORT,24515.9,2024-07-23T09:15:00+05:30,24568.9,-53.00,-3445.00,
2024-07-23,TRADED,,2024-07-24,2024-07-23T15:15:00+05:30,24476.4,24435.85,ABOVE_SMA,LONG,24476.4,2024-07-24T09:15:00+05:30,24444.95,-31.45,-2044.25,
2024-07-24,TRADED,,2024-07-25,2024-07-24T15:15:00+05:30,24441.9,24395.89,ABOVE_SMA,LONG,24441.9,2024-07-25T09:15:00+05:30,24230.95,-210.95,-13711.75,
2024-07-25,TRADED,,2024-07-26,2024-07-25T15:15:00+05:30,24415.0,24352.80,ABOVE_SMA,LONG,24415.0,2024-07-26T09:15:00+05:30,24423.35,8.35,542.75,
2024-07-26,TRADED,,2024-07-29,2024-07-26T15:15:00+05:30,24851.75,24691.49,ABOVE_SMA,LONG,24851.75,2024-07-29T09:15:00+05:30,24943.3,91.55,5950.75,
2024-07-29,TRADED,,2024-07-30,2024-07-29T15:15:00+05:30,24840.95,24883.46,BELOW_SMA,SHORT,24840.95,2024-07-30T09:15:00+05:30,24839.4,1.55,100.75,
2024-07-30,TRADED,,2024-07-31,2024-07-30T15:15:00+05:30,24840.9,24909.44,BELOW_SMA,SHORT,24840.9,2024-07-31T09:15:00+05:30,24886.7,-45.80,-2977.00,
2024-07-31,TRADED,,2024-08-01,2024-07-31T15:15:00+05:30,24979.3,24934.97,ABOVE_SMA,LONG,24979.3,2024-08-01T09:15:00+05:30,25030.95,51.65,3357.25,
2024-08-01,TRADED,,2024-08-02,2024-08-01T15:15:00+05:30,25006.0,25005.58,ABOVE_SMA,LONG,25006.0,2024-08-02T09:15:00+05:30,24789.0,-217.00,-14105.00,
2024-08-02,TRADED,,2024-08-05,2024-08-02T15:15:00+05:30,24699.45,24776.17,BELOW_SMA,SHORT,24699.45,2024-08-05T09:15:00+05:30,24302.85,396.60,25779.00,
2024-08-05,TRADED,,2024-08-06,2024-08-05T15:15:00+05:30,24051.8,24091.18,BELOW_SMA,SHORT,24051.8,2024-08-06T09:15:00+05:30,24189.85,-138.05,-8973.25,
